Name,City,State,Pub. Rating,County,GOP %,Dem %
Heschel School,New York,New York,13.234879562619263,New York County,0.8419643234943874,0.1456800720542099
"High School for Mathematics, Science and Engineering",New York,New York,-6.956600154837542,New York County,0.8419643234943874,0.1456800720542099
Northport High School,Northport,New York,-6.203720967786499,Suffolk County,0.5083297419971775,0.47969399966337006
Westbury High School,Old Westbury,New York,4.900291536516694,Nassau County,0.5287246323976181,0.461959446556603
Peekskill High School,Peekskill,New York,-11.947803145348521,Westchester County,0.6037558256740573,0.38178842486417003
Paul D. Schreiber High School,Port Washington,New York,-5.172139367904315,Nassau County,0.5287246323976181,0.461959446556603
The Judith S. Kaye School,Queens,New York,-7.214106551287784,Queens County,0.7877736241486483,0.20324705252086772
McQuaid Jesuit,Rochester,New York,7.419793348425099,Monroe County,0.49022641704059,0.4970344009489917
Scarsdale High School,Scarsdale,New York,-8.018266183695363,Westchester County,0.6037558256740573,0.38178842486417003
Schenectady High School,Schenectady,New York,-13.959017396173222,Schenectady County,0.5665950951118864,0.41278894219478646
Ward Melville High School,Setauket,New York,-12.440584718900801,Suffolk County,0.5083297419971775,0.47969399966337006
Shoreham-Wading River High School,Shoreham,New York,-13.085137019183668,Suffolk County,0.5083297419971775,0.47969399966337006
Curtis High School,Staten Island,New York,-8.540645852565682,Richmond County,0.4177282377919321,0.5732484076433121
Port Richmond High School,Staten Island,New York,-0.7071067811865476,Richmond County,0.4177282377919321,0.5732484076433121
Hackley School,Tarrytown,New York,-6.889627689285518,Westchester County,0.6037558256740573,0.38178842486417003
Hebrew Academy Of Nassau County High School,Uniondale,New York,-4.96655480858378,Nassau County,0.5287246323976181,0.461959446556603
Wantagh High School,Wantagh,New York,-10.411716772648312,Nassau County,0.5287246323976181,0.461959446556603
Weedsport CSD,Weedsport,New York,-7.872556310191936,Cayuga County,0.5431672611513827,0.4355079967782764
Westhampton Beach High School,Westhampton Beach,New York,-6.915326393629933,Suffolk County,0.5083297419971775,0.47969399966337006
West Johnston High School,Benson,North Carolina,-15.354152532784088,Johnston County,0.30015881418740076,0.6998411858125992
Green Level High School,Cary,North Carolina,-14.15110759459648,Wake County,0.544677821964484,0.4421617106899137
Green Hope High School,Cary,North Carolina,-2.9737019396379405,Wake County,0.544677821964484,0.4421617106899137
Charlotte Latin School,Charlotte,North Carolina,-14.42507286888795,Mecklenburg County,0.45811111861202997,0.5302774589887261
West Forsyth High School,Clemmons,North Carolina,-9.58493283753204,Forsyth County,0.531566975373117,0.45944456049950094
Community School of Davidson,Davidson,North Carolina,3.9409870984748,Mecklenburg County,0.45811111861202997,0.5302774589887261
Hillside High School,Durham,North Carolina,-9.337945289099858,Durham County,0.7591359123397391,0.23170731707317074
Fuquay-Varina High School,Fuquay-Varina,North Carolina,5.668281200214566,Wake County,0.544677821964484,0.4421617106899137
Page High School,Greensboro,North Carolina,-8.350919538760815,Guilford County,0.5783945389994792,0.4133280854295131
Hayesville High School,Hayesville,North Carolina,10.535653752852738,Clay County,0.3084643693542991,0.6547340247574439
Carmel Christian School,Matthews,North Carolina,5.554502678008176,Union County,0.25326460481099655,0.7350515463917526
Weddington High School,Matthews,North Carolina,-4.474371464239419,Union County,0.25326460481099655,0.7350515463917526
Sun Valley High School,Monroe,North Carolina,-12.825193230331807,Union County,0.25326460481099655,0.7350515463917526
Athens Drive High School,Raleigh,North Carolina,-13.930813363749074,Wake County,0.544677821964484,0.4421617106899137
Wakefield High School,Raleigh,North Carolina,-6.5596303249497225,Wake County,0.544677821964484,0.4421617106899137
Millbrook High School,Raleigh,North Carolina,-5.958883945198164,Wake County,0.544677821964484,0.4421617106899137
Enloe Magnet High School,Raleigh,North Carolina,-9.983810424293686,Wake County,0.544677821964484,0.4421617106899137
Cardinal Gibbons High School,Raleigh,North Carolina,0.5656854249492381,Wake County,0.544677821964484,0.4421617106899137
Broughton High School,Raleigh,North Carolina,-4.1559896535001135,Wake County,0.544677821964484,0.4421617106899137
West Brunswick High School,Shallotte,North Carolina,-8.407564621050668,Brunswick County,0.6218707186449122,0.3692863370282725
Wake Forest-Rolesville High,Wake Forest,North Carolina,-6.036267202429863,Wake County,0.544677821964484,0.4421617106899137
Archbishop Hoban High School,Akron,Ohio,-4.326661530556787,Summit County,0.46076071256620127,0.509388541165142
Beachwood High School,Beachwood,Ohio,-11.185753750039456,Cuyahoga County,0.6883806041418647,0.30167028611049335
Beavercreek High School,Beavercreek,Ohio,-4.850566977168752,Greene County,0.3651729122650951,0.618036250416991
Brecksville-Broadview Heights High School,Broadview Heights,Ohio,-6.113782244513893,Cuyahoga County,0.6883806041418647,0.30167028611049335
GlenOak High School,Canton,Ohio,-7.238291037451944,Stark County,0.4886989015966482,0.4923451477748839
Notre Dame - Cathedral Latin,Chardon,Ohio,4.2710821646443256,Geauga County,0.3849376558603491,0.6005785536159601
Elder High School,Cincinnati,Ohio,2.8096694510640257,Hamilton County,0.16643199098845396,0.8217403548296255
Cincinnati Country Day School,Cincinnati,Ohio,-12.935738607954837,Hamilton County,0.16643199098845396,0.8217403548296255
Sycamore High School,Cincinnati,Ohio,-14.088657770624488,Hamilton County,0.16643199098845396,0.8217403548296255
Mariemont High School,Cincinnati,Ohio,-10.229320603050818,Hamilton County,0.16643199098845396,0.8217403548296255
Walnut Hills High School,Cincinnati,Ohio,-11.021932679888767,Hamilton County,0.16643199098845396,0.8217403548296255
Oyler Community Learning Center,Cincinnati,Ohio,-7.79222368775435,Hamilton County,0.16643199098845396,0.8217403548296255
Aiken New Tech High School,Cincinnati,Ohio,-12.93074501591717,Hamilton County,0.16643199098845396,0.8217403548296255
The Seven Hills School,Cincinnati,Ohio,-6.38793505647281,Hamilton County,0.16643199098845396,0.8217403548296255
Northmont High School,Clayton,Ohio,-7.751963698087768,Montgomery County,0.4861742146660804,0.48869021447066296
Mayfield High School,Cleveland,Ohio,-7.195509512387371,Cuyahoga County,0.6883806041418647,0.30167028611049335
Worthington Kilbourne High School,Columbus,Ohio,-3.8328840316398827,Franklin County,0.3630411826821542,0.6154699049630412
Lakeview High School,Cortland,Ohio,-1.611831256676703,Trumbull County,0.6022714608471881,0.3803835749673262
Walsh Jesuit High School,Cuyahoga Falls,Ohio,-6.280105271587589,Summit County,0.46076071256620127,0.509388541165142
Rutherford B. Hayes High School,Delaware,Ohio,-4.835395809194832,Delaware County,0.6040065529790767,0.3858121406031819
Olentangy Berlin High School,Delaware,Ohio,-7.2540270947184275,Delaware County,0.6040065529790767,0.3858121406031819
Dover High School,Dover,Ohio,-6.699429299662508,Tuscarawas County,0.4394931627148413,0.5374482499059089
Woodmore High School,Elmore,Ohio,-4.949747468305833,Ottawa County,0.35174972425548984,0.6482502757445102
Findlay High School,Findlay,Ohio,2.448264691572379,Hancock County,0.3812025685931115,0.5970311066633308
Granville High School,Granville,Ohio,-11.788071118281191,Licking County,0.41672371259186547,0.5631918163853119
Green High School,Green,Ohio,-8.129615314471549,Summit County,0.46076071256620127,0.509388541165142
Ross High School,Hamilton,Ohio,5.412910492516942,Butler County,0.3192051639602357,0.6681660744006117
William Henry Harrison High School,Harrison,Ohio,-4.720481032317637,Hamilton County,0.16643199098845396,0.8217403548296255
Hudson High School,Hudson,Ohio,-10.490730034972145,Summit County,0.46076071256620127,0.509388541165142
Kings High School,Kings Mills,Ohio,-11.176745629079283,Warren County,0.38765328203895166,0.5929911036306804
St. Edward High School,Lakewood,Ohio,-7.3534005738841675,Cuyahoga County,0.6883806041418647,0.30167028611049335
Lancaster High School,Lancaster,Ohio,-11.070794912742265,Fairfield County,0.6529768932366335,0.3369876876370383
Lowellville High School,Lowellville,Ohio,-1.8708286933869707,Mahoning County,0.6319415502122122,0.35469631116516825
Mentor High School,Mentor,Ohio,-5.5677643628300215,Lake County,0.4235745088643987,0.5572592237661715
Oakwood High School,Oakwood,Ohio,-11.857313454275431,Montgomery County,0.4861742146660804,0.48869021447066296
Jonathan Alder High School,Plain City,Ohio,-7.291806002809503,Union County,0.25326460481099655,0.7350515463917526
Poland Seminary High School,Poland,Ohio,3.251626811778517,Mahoning County,0.6319415502122122,0.35469631116516825
Olentangy Liberty High School,Powell,Ohio,-4.242444264022019,Delaware County,0.6040065529790767,0.3858121406031819
Revere High School,Richfield,Ohio,-4.866957234995263,Summit County,0.46076071256620127,0.509388541165142
Shaker Heights High School,Shaker Heights,Ohio,-15.932175323110018,Cuyahoga County,0.6883806041418647,0.30167028611049335
Solon High School,Solon,Ohio,-8.0286252577519,Cuyahoga County,0.6883806041418647,0.30167028611049335
Streetsboro High School,Streetsboro,Ohio,-8.5289213854977,Portage County,0.5627520032664727,0.4235951615372837
Strongsville High School,Strongsville,Ohio,-14.364307617610164,Cuyahoga County,0.6883806041418647,0.30167028611049335
Struthers High School,Struthers,Ohio,-10.313340874808706,Mahoning County,0.6319415502122122,0.35469631116516825
Sylvania Northview,Sylvania,Ohio,-10.76758252038652,Lucas County,0.643410505352253,0.339058999253174
Tallmadge High School,Tallmadge,Ohio,-6.773913867987184,Summit County,0.46076071256620127,0.509388541165142
Theodore Roosevelt High School,Tallmadge,Ohio,-6.680493993710345,Summit County,0.46076071256620127,0.509388541165142
Whitmer High School,Toledo,Ohio,-7.040698017343775,Lucas County,0.643410505352253,0.339058999253174
Edgewood High School,Trenton,Ohio,-6.79879190949182,Butler County,0.3192051639602357,0.6681660744006117
Lake Local Schools,Uniontown,Ohio,2.6356529867694394,Summit County,0.46076071256620127,0.509388541165142
Wadsworth High School,Wadsworth,Ohio,-1.3541602563950859,Medina County,0.2984700275896664,0.690744920993228
Westerville South High School,Westerville,Ohio,-11.2809574061779,Franklin County,0.3630411826821542,0.6154699049630412
Westerville North High School,Westerville,Ohio,-12.287366479437326,Franklin County,0.3630411826821542,0.6154699049630412
Westlake High School - OH,Westlake,Ohio,-13.78135386258238,Cuyahoga County,0.6883806041418647,0.30167028611049335
Thomas Worthington High School,Worthington,Ohio,-12.536868704867134,Franklin County,0.3630411826821542,0.6154699049630412
West Albany High School,Albany,Oregon,-6.9622075043288785,Linn County,0.3979634705023306,0.5697881449176786
Ashland High School,Ashland,Oregon,-14.766732505496567,Jackson County,0.5701829924650161,0.41980624327233584
Mountainside High School,Beaverton,Oregon,-14.423288459987203,Washington County,0.29450851600091654,0.696415387357112
Beaverton High School,Beaverton,Oregon,-13.362200757768502,Washington County,0.29450851600091654,0.696415387357112
Summit High School,Bend,Oregon,-6.116853556845826,Deschutes County,0.45176327785023435,0.525174003434873
Days Creek Charter School,Days Creek,Oregon,-1.5783694117664597,Douglas County,0.6497681742629691,0.3367159478610795
Forest Grove High School,Forest Grove,Oregon,-12.153437641738568,Washington County,0.29450851600091654,0.696415387357112
Gresham High School,Gresham,Oregon,-9.294707682820956,Multnomah County,0.7580133134463487,0.20877561561631275
Sam Barlow High School,Gresham,Oregon,-7.242679062335981,Multnomah County,0.7580133134463487,0.20877561561631275
Lake Oswego High School,Lake Oswego,Oregon,-7.52522424915032,Clackamas County,0.506633829837684,0.4718102649220754
Oregon State University,Lebanon,Oregon,-13.087143818776248,Linn County,0.3979634705023306,0.5697881449176786
Schellenberg Center North Clackamas,Milwaukie,Oregon,-14.711531758000818,Clackamas County,0.506633829837684,0.4718102649220754
La Salle Catholic College Preparatory,Milwaukie,Oregon,-11.807830331727212,Clackamas County,0.506633829837684,0.4718102649220754
Oregon City High School,Oregon City,Oregon,-15.361613413527456,Clackamas County,0.506633829837684,0.4718102649220754
Cleveland High School,Portland,Oregon,-13.237619318343889,Clackamas County,0.506633829837684,0.4718102649220754
McDaniel High School,Portland,Oregon,-11.249948148028654,Clackamas County,0.506633829837684,0.4718102649220754
Ida B. Wells-Barnett High School,Portland,Oregon,-10.868532559642079,Clackamas County,0.506633829837684,0.4718102649220754
Roseburg High School,Roseburg,Oregon,-12.888754788574419,Douglas County,0.6497681742629691,0.3367159478610795
West Salem High School,Salem,Oregon,-6.027713773341708,Marion County,0.41584944428878307,0.5594937891099281
Tigard High School,Tigard,Oregon,-12.650884229763221,Washington County,0.29450851600091654,0.696415387357112
Tualatin High School,Tualatin,Oregon,-9.63518418057218,Washington County,0.29450851600091654,0.696415387357112
West Linn High School,West Linn,Oregon,-11.31024042456828,Clackamas County,0.506633829837684,0.4718102649220754
Wilsonville High School,Wilsonville,Oregon,-8.521511241919114,Clackamas County,0.506633829837684,0.4718102649220754
Yamhill Carlton High School,Yamhill,Oregon,-11.648855451645597,Yamhill County,0.45283832335329344,0.5200239520958084
Parkland High School,Allentown,Pennsylvania,-7.421084826357936,Lehigh County,0.5315204040794358,0.4560453209312596
Salisbury High School,Allentown,Pennsylvania,-8.903089351455483,Lehigh County,0.5315204040794358,0.4560453209312596
Altoona Area High School,Altoona,Pennsylvania,-6.932964733791742,Blair County,0.3257542356868426,0.6613340051647036
Lower Merion High School,Ardmore,Pennsylvania,-10.076884439150824,Montgomery County,0.4861742146660804,0.48869021447066296
Bellefonte Area High School,Bellefonte,Pennsylvania,-2.6345988520287316,Centre County,0.48948416447435356,0.48977485792357667
Bellwood-Antis High School,Bellwood,Pennsylvania,12.147953645687728,Blair County,0.3257542356868426,0.6613340051647036
Conestoga High School,Berwyn,Pennsylvania,-11.413707866978516,Chester County,0.25359599749843653,0.7304565353345841
MOHAWK HIGH SCHOOL - PA,Bessemer,Pennsylvania,-7.472707918577016,Lawrence County,0.2784019975031211,0.7076680465207964
Bethel Park High School,Bethel Park,Pennsylvania,-5.227969650511245,Allegheny County,0.5664021891385799,0.421858197312058
Boyertown Area Senior High,Boyertown,Pennsylvania,-3.940714499837658,Berks County,0.48939376305489024,0.4952864572167127
The Agnes Irwin School,Bryn Mawr,Pennsylvania,-10.646350670943336,Delaware County,0.6040065529790767,0.3858121406031819
Baldwin School,Bryn Mawr,Pennsylvania,-5.826310791220928,Delaware County,0.6040065529790767,0.3858121406031819
Carlisle Area High School,Carlisle,Pennsylvania,-10.553435459602717,Cumberland County,0.48055555555555557,0.5035714285714286
Clearfield Area Junior Senior High School,Clearfield,Pennsylvania,1.390225619360855,Clearfield County,0.34780836520975733,0.6365774126795009
Corry Middle High School,Corry,Pennsylvania,-7.885464828122408,Erie County,0.5777951247205763,0.4089522052301032
Dallastown Area High School,Dallastown,Pennsylvania,-3.563204817496262,York County,0.38894469392578584,0.5962538406995982
Derry Area High School,Derry,Pennsylvania,-4.760952285695233,Westmoreland County,0.47819081597422025,0.4737023823224767
Emmaus High School,Emmaus,Pennsylvania,-13.605391088339454,Lehigh County,0.5315204040794358,0.4560453209312596
Cathedral Preparatory School,Erie,Pennsylvania,-7.0178344238091,Erie County,0.5777951247205763,0.4089522052301032
Downingtown East High School,Exton,Pennsylvania,0.0,Chester County,0.25359599749843653,0.7304565353345841
Kennard-Dale High School,Fawn Grove,Pennsylvania,-12.275615697012542,York County,0.38894469392578584,0.5962538406995982
Mount Saint Joseph Academy,Flourtown,Pennsylvania,-6.403347338920258,Montgomery County,0.4861742146660804,0.48869021447066296
Freedom Area High School,Freedom,Pennsylvania,-4.800967164466521,Beaver County,0.1345698500394633,0.8496448303078137
Susquehannock High School,Glen Rock,Pennsylvania,1.6129682782580281,York County,0.38894469392578584,0.5962538406995982
Hempfield Area High School,Greensburg,Pennsylvania,-6.141195788629908,Westmoreland County,0.47819081597422025,0.4737023823224767
Hamburg Area High School,Hamburg,Pennsylvania,-11.206359801469878,Berks County,0.48939376305489024,0.4952864572167127
Seneca Valley Senior High School,Harmony,Pennsylvania,-3.2496922931256123,Butler County,0.3192051639602357,0.6681660744006117
Saucon Valley High School,Hellertown,Pennsylvania,-12.023102760934883,Northampton County,0.5766085480635704,0.4128992439438358
Hershey High School,Hershey,Pennsylvania,-14.969263380468865,Dauphin County,0.5236207951070336,0.46351070336391437
Lower Dauphin High School,Hummelstown,Pennsylvania,-8.345957105089864,Dauphin County,0.5236207951070336,0.46351070336391437
Jefferson-Morgan School District,Jefferson,Pennsylvania,-5.525535128975154,Greene County,0.3651729122650951,0.618036250416991
Abington Friends School,Jenkintown,Pennsylvania,-9.77465667138638,Montgomery County,0.4861742146660804,0.48869021447066296
Manheim Township High School,Lancaster,Pennsylvania,-15.737885324361677,Lancaster County,0.44583096993760635,0.5316222348269994
Hempfield High School,Landisville,Pennsylvania,-6.4142698058981855,Lancaster County,0.44583096993760635,0.5316222348269994
Neshaminy High School,Langhorne,Pennsylvania,-16.338573989182777,Bucks County,0.4996697004135789,0.48801685623671365
North Penn High School,Lansdale,Pennsylvania,-3.6974282426784293,Montgomery County,0.4861742146660804,0.48869021447066296
Greater Latrobe Senior High School,Latrobe,Pennsylvania,-7.384182679630417,Westmoreland County,0.47819081597422025,0.4737023823224767
Malvern Preparatory School,Malvern,Pennsylvania,4.604210029961709,Chester County,0.25359599749843653,0.7304565353345841
Marion Center Area High School,Marion Center,Pennsylvania,-3.40802221011181,Indiana County,0.39809286898839136,0.585599778883361
Meadville Area Senior High School,Meadville,Pennsylvania,-8.050789861330648,Crawford County,0.5932486202027981,0.39327429084841486
James Buchanan High School,Mercersburg,Pennsylvania,-4.020572098594925,Franklin County,0.3630411826821542,0.6154699049630412
Merion Mercy Academy,Merion Station,Pennsylvania,-11.16243700990066,Montgomery County,0.4861742146660804,0.48869021447066296
Lincoln Park Performing Arts Charter School,MIDLAND,Pennsylvania,-11.180339887498949,Beaver County,0.1345698500394633,0.8496448303078137
Delaware Valley High School,Milford,Pennsylvania,-8.29885964627499,Pike County,0.43904334311863236,0.5488257641167329
Milton High School,Milton,Pennsylvania,-4.377295316255722,Northumberland County,0.4224343675417661,0.5712012728719172
West Branch Area High School,Morrisdale,Pennsylvania,-3.6207733980463344,Clearfield County,0.34780836520975733,0.6365774126795009
Greater Nanticoke Area High School,Nanticoke,Pennsylvania,-12.397793921405817,Luzerne County,0.5169992161046056,0.46847043421339735
New Castle Senior High School,New Castle,Pennsylvania,-4.69041575982343,Lawrence County,0.2784019975031211,0.7076680465207964
Big Spring High School,Newville,Pennsylvania,-3.4783822183800988,Cumberland County,0.48055555555555557,0.5035714285714286
Methacton High School,Norristown,Pennsylvania,-27.613402542968153,Montgomery County,0.4861742146660804,0.48869021447066296
Norristown Area High School,Norristown,Pennsylvania,-12.034341105920944,Montgomery County,0.4861742146660804,0.48869021447066296
Pennridge High School,Perkasie,Pennsylvania,-6.650070488348225,Bucks County,0.4996697004135789,0.48801685623671365
Friends Select School,Philadelphia,Pennsylvania,-11.668837333080033,Philadelphia County,0.852242509922001,0.14051450585834105
Franklin Learning Center,Philadelphia,Pennsylvania,-10.597155556202473,Philadelphia County,0.852242509922001,0.14051450585834105
Springside Chestnut Hill Academy,Philadelphia,Pennsylvania,-8.828764541731381,Philadelphia County,0.852242509922001,0.14051450585834105
Pine Grove High School,Pine Grove,Pennsylvania,7.591818904960411,Schuylkill County,0.4252325884705678,0.5591861577254151
Upper St. Clair High School,Pittsburgh,Pennsylvania,5.65216281121169,Allegheny County,0.5664021891385799,0.421858197312058
North Hills High School,Pittsburgh,Pennsylvania,-12.00808061265413,Allegheny County,0.5664021891385799,0.421858197312058
Winchester Thurston School,Pittsburgh,Pennsylvania,-2.1166010488516727,Allegheny County,0.5664021891385799,0.421858197312058
North Allegheny Intermediate High School,Pittsburgh,Pennsylvania,-8.213016276839852,Allegheny County,0.5664021891385799,0.421858197312058
Allderdice High School,Pittsburgh,Pennsylvania,-16.633434292521684,Allegheny County,0.5664021891385799,0.421858197312058
Shaler Area High School,Pittsburgh,Pennsylvania,-10.414028999383474,Allegheny County,0.5664021891385799,0.421858197312058
Wyoming Valley West High School,Plymouth,Pennsylvania,3.7535168694024663,Luzerne County,0.5169992161046056,0.46847043421339735
The Hill School,Pottstown,Pennsylvania,-9.375499986667378,Montgomery County,0.4861742146660804,0.48869021447066296
Pottsgrove High School,Pottstown,Pennsylvania,-7.258868814807734,Montgomery County,0.4861742146660804,0.48869021447066296
Pottsville Area High School,Pottsville,Pennsylvania,-10.024004522478362,Schuylkill County,0.4252325884705678,0.5591861577254151
Quakertown High School,Quakertown,Pennsylvania,-8.94105972576002,Bucks County,0.4996697004135789,0.48801685623671365
Harriton High School,Rosemont,Pennsylvania,-10.393276869285867,Delaware County,0.6040065529790767,0.3858121406031819
Spring-Ford High School,Royersford,Pennsylvania,-10.932594459762129,Montgomery County,0.4861742146660804,0.48869021447066296
Knoch High School,Saxonburg,Pennsylvania,-11.398903456034708,Butler County,0.3192051639602357,0.6681660744006117
Slippery Rock Area High School,Slippery Rock,Pennsylvania,3.1442588373675022,Butler County,0.3192051639602357,0.6681660744006117
Souderton Area High School,Souderton,Pennsylvania,-7.009018000642696,Montgomery County,0.4861742146660804,0.48869021447066296
Spring Grove High School,Spring Grove,Pennsylvania,7.562241731127087,York County,0.38894469392578584,0.5962538406995982
State College Area High School,State College,Pennsylvania,-9.950577872666491,Centre County,0.48948416447435356,0.48977485792357667
Stroudsburg High School,Stroudsburg,Pennsylvania,-8.408958808038847,Monroe County,0.49022641704059,0.4970344009489917
Tyrone Area High School,Tyrone,Pennsylvania,-5.792461367644343,Blair County,0.3257542356868426,0.6613340051647036
Trinity High School,Washington,Pennsylvania,2.5875441282004474,Washington County,0.29450851600091654,0.696415387357112
Radnor High School,Wayne,Pennsylvania,-14.080810728407323,Delaware County,0.6040065529790767,0.3858121406031819
Westtown School,West Chester,Pennsylvania,-9.252412812728519,Chester County,0.25359599749843653,0.7304565353345841
Wilson High School,West Lawn,Pennsylvania,-10.571589284492658,Berks County,0.48939376305489024,0.4952864572167127
Central York High School,York,Pennsylvania,-7.413079656930715,York County,0.38894469392578584,0.5962538406995982
Juanita Sanchez Educational Complex,Providence,Rhode Island,-7.428913110273938,Providence County,0.6476793248945147,0.3341772151898734
Toll Gate High School,Warwick,Rhode Island,-4.11993278511266,Kent County,0.16336633663366337,0.8267326732673267
Chapin High School,Chapin,South Carolina,-10.0220867199512,Lexington County,0.3030818865637589,0.6808313429111261
James Island Charter High School,Charleston,South Carolina,-12.553883861180172,Charleston County,0.5037300906412026,0.48023673641936165
Richland Northeast High School,Columbia,South Carolina,-11.377627901573625,Richland County,0.5748031496062992,0.41396479851783236
Hammond School,Columbia,South Carolina,-5.53821947921893,Richland County,0.5748031496062992,0.41396479851783236
Gaffney High School,Gaffney,South Carolina,-9.272072763591394,Cherokee County,0.2401293708427412,0.7500457679868188
Christ Church Episcopal School,Greenville,South Carolina,-9.538394400628205,Greenville County,0.3522443303604103,0.6300331447810039
Greer Middle College Charter High School,Greer,South Carolina,-1.9591278207870506,Greenville County,0.3522443303604103,0.6300331447810039
Chapman High School,Inman,South Carolina,-5.496992184542659,Spartanburg County,0.37774516048630535,0.6088140537446805
Buford High School,Lancaster,South Carolina,8.409815693580924,Lancaster County,0.44583096993760635,0.5316222348269994
Carolina Forest High School,Myrtle Beach,South Carolina,1.898732520705638,Horry County,0.35014916239577754,0.6373154593436855
Academic Magnet High School,North Charleston,South Carolina,-10.139108202969092,Charleston County,0.5037300906412026,0.48023673641936165
Fort Dorchester High School,North Charleston,South Carolina,-3.464101615137755,Charleston County,0.5037300906412026,0.48023673641936165
Spartanburg High School,Spartanburg,South Carolina,-7.217459673453744,Spartanburg County,0.37774516048630535,0.6088140537446805
Travelers Rest High School,Travelers Rest,South Carolina,0.0,Greenville County,0.3522443303604103,0.6300331447810039
Arlington High School,Arlington,Tennessee,15.57776192739723,Shelby County,0.2502969441744952,0.7418205377389051
Collegedale Academy,Collegedale,Tennessee,-12.758937110530649,Hamilton County,0.16643199098845396,0.8217403548296255
St. George's Independent School,Collierville,Tennessee,-9.260604077423237,Shelby County,0.2502969441744952,0.7418205377389051
Collierville High School,Collierville,Tennessee,-12.587341914422927,Shelby County,0.2502969441744952,0.7418205377389051
Chattanooga Central High School,Harrison,Tennessee,-2.0816659994661326,Hamilton County,0.16643199098845396,0.8217403548296255
Science Hill High School,Johnson City,Tennessee,-8.997395456464053,Washington County,0.29450851600091654,0.696415387357112
Coffee County Central High School,Manchester,Tennessee,-5.505889103025488,Coffee County,0.3048019956345494,0.6762810518657104
White Station High School,Memphis,Tennessee,-8.774141300181777,Shelby County,0.2502969441744952,0.7418205377389051
Hutchison School,Memphis,Tennessee,-15.0,Shelby County,0.2502969441744952,0.7418205377389051
St. Mary''s Episcopal School,Memphis,Tennessee,-10.409226676367462,Shelby County,0.2502969441744952,0.7418205377389051
Blackman High School,Murfreesboro,Tennessee,-12.632629707758133,Rutherford County,0.36836139896373055,0.6155784488341969
Hillsboro High School,Nashville,Tennessee,-8.509353142812378,Davidson County,0.585153261547276,0.3979576361154643
Hillwood High School,Nashville,Tennessee,-9.626352718795768,Davidson County,0.585153261547276,0.3979576361154643
Dyer County School High School,Newbern,Tennessee,2.979932885150268,Dyer County,0.2722463768115942,0.7189130434782609
Burlington High School,Burlington,Vermont,-9.960909310184201,Chittenden County,0.7602820211515864,0.21621621621621623
Essex High School,Essex Junction,Vermont,-13.3393215719541,Chittenden County,0.7602820211515864,0.21621621621621623
Lake Region Union High School,Orleans,Vermont,-12.138609200947748,Orleans County,0.5226130653266332,0.4623115577889447
Rice Memorial High School,South Burlington,Vermont,-10.226436329435586,Chittenden County,0.7602820211515864,0.21621621621621623
Bellows Free Academy,St. Albans,Vermont,-7.5517524798712365,Franklin County,0.3630411826821542,0.6154699049630412
Blue Mountain Union School,Wells River,Vermont,-9.85955218206026,Orange County,0.42069810165339866,0.5660747091243111
John Champe High School,Aldie,Virginia,-7.266704892865817,Loudoun County,0.5162372043769855,0.4714462205637638
Lightridge High School,Aldie,Virginia,-11.327596587292666,Loudoun County,0.5162372043769855,0.4714462205637638
West Potomac High School,Alexandria,Virginia,-12.273943437216907,Fairfax County,0.5925724827000232,0.39481205159777727
Thomas Jefferson H.S. for Science and Technology,Alexandria,Virginia,-6.4005937224604414,Fairfax County,0.5925724827000232,0.39481205159777727
Hayfield Secondary School,Alexandria,Virginia,-7.263952092353033,Fairfax County,0.5925724827000232,0.39481205159777727
St. Stephen''s and St. Agnes School,Alexandria,Virginia,-10.226725237871067,Fairfax County,0.5925724827000232,0.39481205159777727
Alexandria City High School,Alexandria,Virginia,-8.986184682695718,Fairfax County,0.5925724827000232,0.39481205159777727
Annandale High School,Annandale,Virginia,-8.215661675981645,Fairfax County,0.5925724827000232,0.39481205159777727
Washington-Lee High School,Arlington,Virginia,-12.76130871031651,Fairfax County,0.5925724827000232,0.39481205159777727
Arlington Career Center,Arlington,Virginia,-16.58068427143738,Fairfax County,0.5925724827000232,0.39481205159777727
Stone Bridge High School,Ashburn,Virginia,-6.086558179808231,Loudoun County,0.5162372043769855,0.4714462205637638
Broad Run High School,Ashburn,Virginia,-17.272328544042153,Loudoun County,0.5162372043769855,0.4714462205637638
Briar Woods High School,Ashburn,Virginia,-6.5578197596457315,Loudoun County,0.5162372043769855,0.4714462205637638
Lake Braddock Secondary School,Burke,Virginia,4.525412118106999,Fairfax County,0.5925724827000232,0.39481205159777727
Mountain View Alternative High School,Centreville,Virginia,-14.665737150032594,Fairfax County,0.5925724827000232,0.39481205159777727
Chantilly High School,Chantilly,Virginia,-6.660376284032154,Fairfax County,0.5925724827000232,0.39481205159777727
Albemarle High School,Charlottesville,Virginia,-11.548801997878693,Albemarle County,0.5529665748529741,0.4329449862279461
Charlottesville High School,Charlottesville,Virginia,-13.226499692573505,Albemarle County,0.5529665748529741,0.4329449862279461
Chatham High School,Chatham,Virginia,4.03732584763727,Pittsylvania County,0.3549937863823664,0.6303551573026359
Centreville High School,Clifton,Virginia,-13.0,Fairfax County,0.5925724827000232,0.39481205159777727
Western Albemarle High School,Crozet,Virginia,-11.238874128072913,Albemarle County,0.5529665748529741,0.4329449862279461
Robinson Secondary School,Fairfax,Virginia,-11.530917958493905,Fairfax County,0.5925724827000232,0.39481205159777727
